,date,descr,rent_price,address,BIN,rooms,bedrooms,bath,apt_num,amenities,year,no_proximity_newdev
1225,2016-06-16,Listed by MySpaceNYC,"$2,550",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,3,[],2016.0,False
1226,2019-07-31,"Signature Properties of Dover LLC Listing rented Last priced at $2,400","$2,400",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2019.0,False
1227,2019-06-25,Later Listed by Signature Properties of Dover LLC,"$2,500",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2019.0,False
1228,2017-07-17,Listing is no longer available on StreetEasy,"$2,499",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2017.0,False
1229,2017-06-27,Price decreased by 2%,"$2,499  ↓",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2017.0,False
1230,2017-06-19,Price decreased by 2%,"$2,550  ↓",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2017.0,False
1231,2017-06-12,Price decreased by 4%,"$2,599  ↓",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2017.0,False
1232,2017-06-02,Listed by MySpaceNYC,"$2,699",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2017.0,False
1233,2016-08-05,MySpaceNYC Listing is no longer available on StreetEasy,"$2,599",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2016.0,False
1234,2016-06-16,Previously Listed by MySpaceNYC,"$2,599",174+wyckoff+avenue+brooklyn,3075163.0,4 rooms,2 beds,1 bath,4,[],2016.0,False
1235,2019-07-31,"Signature Properties of Dover LLC Listing rented Last priced at $2,400","$2,400",174+wyckoff+avenue+brooklyn,3075163.0,5 rooms,2 beds,1 bath,5,[],2019.0,False
1236,2019-06-25,Previously Listed by Signature Properties of Dover LLC,"$2,500",174+wyckoff+avenue+brooklyn,3075163.0,5 rooms,2 beds,1 bath,5,[],2019.0,False
1237,2017-07-17,"MySpaceNYC Listing is no longer available on StreetEasy Last priced at $2,499","$2,499",174+wyckoff+avenue+brooklyn,3075163.0,5 rooms,2 beds,1 bath,5,[],2017.0,False
1238,2017-06-02,Previously Listed by MySpaceNYC,"$2,699",174+wyckoff+avenue+brooklyn,3075163.0,5 rooms,2 beds,1 bath,5,[],2017.0,False
1239,2016-08-05,MySpaceNYC Listing is no longer available on StreetEasy,"$2,599",174+wyckoff+avenue+brooklyn,3075163.0,5 rooms,2 beds,1 bath,5,[],2016.0,False
1240,2016-06-16,Previously Listed by MySpaceNYC,"$2,599",174+wyckoff+avenue+brooklyn,3075163.0,5 rooms,2 beds,1 bath,5,[],2016.0,False
1241,2019-09-24,Signature Properties of Dover LLC Listing rented,"$2,400",174+wyckoff+avenue+brooklyn,3075163.0,2 rooms,2 beds,1 bath,7,[],2019.0,False
1242,2019-09-09,Later Listed by Signature Properties of Dover LLC,"$2,400",174+wyckoff+avenue+brooklyn,3075163.0,2 rooms,2 beds,1 bath,7,[],2019.0,False
1243,2017-07-17,Listing is no longer available on StreetEasy,"$2,499",174+wyckoff+avenue+brooklyn,3075163.0,2 rooms,2 beds,1 bath,7,[],2017.0,False
1244,2017-07-14,Listed by MySpaceNYC,"$2,499",174+wyckoff+avenue+brooklyn,3075163.0,2 rooms,2 beds,1 bath,7,[],2017.0,False
1245,2016-08-05,MySpaceNYC Listing is no longer available on StreetEasy,"$2,550",174+wyckoff+avenue+brooklyn,3075163.0,2 rooms,2 beds,1 bath,7,[],2016.0,False
1246,2016-06-16,Previously Listed by MySpaceNYC,"$2,550",174+wyckoff+avenue+brooklyn,3075163.0,2 rooms,2 beds,1 bath,7,[],2016.0,False
1247,2019-06-14,MySpaceNYC Listing is no longer available on StreetEasy,"$2,799",606+bushwick+avenue+brooklyn,3072012.0,4 rooms,2 beds,1 bath,4,[],2019.0,False
1248,2019-06-13,Later Listed by MySpaceNYC,"$2,799",606+bushwick+avenue+brooklyn,3072012.0,4 rooms,2 beds,1 bath,4,[],2019.0,False
1249,2017-05-30,Listing rented,"$2,446",606+bushwick+avenue+brooklyn,3072012.0,4 rooms,2 beds,1 bath,4,[],2017.0,False
1250,2017-05-16,Listed by Brick&Mortar,"$2,446",606+bushwick+avenue+brooklyn,3072012.0,4 rooms,2 beds,1 bath,4,[],2017.0,False
1251,2019-03-29,"Keyo Listing rented Last priced at $3,369","$3,369",2090+frederick+douglass+boulevard+manhattan,1055134.0,500 ft²,$64 per ft²,4 rooms,1,[],2019.0,False
1252,2019-01-07,Later Listed by Heritage Realty LLC,"$3,529",2090+frederick+douglass+boulevard+manhattan,1055134.0,500 ft²,$64 per ft²,4 rooms,1,[],2019.0,False
1253,2017-06-22,Delisted,"$2,700",2090+frederick+douglass+boulevard+manhattan,1055134.0,500 ft²,$64 per ft²,4 rooms,1,[],2017.0,False
1254,2017-04-26,Price increased by 4%,"$2,700  ↑",2090+frederick+douglass+boulevard+manhattan,1055134.0,500 ft²,$64 per ft²,4 rooms,1,[],2017.0,False
1255,2017-04-20,Listed by Reliance Realty Partners LLC,"$2,588",2090+frederick+douglass+boulevard+manhattan,1055134.0,500 ft²,$64 per ft²,4 rooms,1,[],2017.0,False
1256,2019-11-19,Later Listed by Keyo,"$3,850",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
1257,2019-10-23,Later Listed by Heritage Realty LLC,"$3,850",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
1258,2017-09-24,Listing is no longer available on StreetEasy,"$3,662",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2017.0,False
1259,2017-09-16,Price decreased by 2%,"$3,662  ↓",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2017.0,False
1260,2017-08-30,Price decreased by 6%,"$3,753  ↓",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2017.0,False
1261,2017-08-16,Price decreased by 5%,"$4,000  ↓",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2017.0,False
1262,2017-07-28,Listed by Keller Williams NYC,"$4,200",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2017.0,False
1263,2017-05-30,Delisted by Reliance Realty Partners LLC,"$2,700",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2017.0,False
1264,2017-05-22,Previously Listed by Reliance Realty Partners LLC,"$2,700",2090+frederick+douglass+boulevard+manhattan,1055134.0,5 rooms,3 beds,1 bath,4,[],2017.0,False
1265,2019-07-26,"Keyo Listing rented Last priced at $2,348","$2,348",2090+frederick+douglass+boulevard+manhattan,1055134.0,3 rooms,1 bed,1 bath,5,[],2019.0,False
1266,2019-06-19,Later Listed by Keyo,"$2,425",2090+frederick+douglass+boulevard+manhattan,1055134.0,3 rooms,1 bed,1 bath,5,[],2019.0,False
1267,2017-05-22,Delisted by Reliance Realty Partners LLC,"$2,700",2090+frederick+douglass+boulevard+manhattan,1055134.0,3 rooms,1 bed,1 bath,5,[],2017.0,False
1268,2017-05-15,Later Listed by Reliance Realty Partners LLC,"$2,700",2090+frederick+douglass+boulevard+manhattan,1055134.0,3 rooms,1 bed,1 bath,5,[],2017.0,False
1269,2019-11-19,Later Listed by Keyo,"$3,850",2090+frederick+douglass+boulevard+manhattan,1055134.0,800 ft²,$57 per ft²,5 rooms,7,[],2019.0,False
1270,2019-10-23,Later Listed by Heritage Realty LLC,"$3,850",2090+frederick+douglass+boulevard+manhattan,1055134.0,800 ft²,$57 per ft²,5 rooms,7,[],2019.0,False
1271,2017-09-24,"Keller Williams NYC Listing is no longer available on StreetEasy Last priced at $3,662","$3,662",2090+frederick+douglass+boulevard+manhattan,1055134.0,800 ft²,$57 per ft²,5 rooms,7,[],2017.0,False
1272,2017-07-28,Later Listed by Keller Williams NYC,"$4,200",2090+frederick+douglass+boulevard+manhattan,1055134.0,800 ft²,$57 per ft²,5 rooms,7,[],2017.0,False
1273,2017-05-30,Delisted by Reliance Realty Partners LLC,"$2,700",2090+frederick+douglass+boulevard+manhattan,1055134.0,800 ft²,$57 per ft²,5 rooms,7,[],2017.0,False
1274,2017-05-22,Later Listed by Reliance Realty Partners LLC,"$2,700",2090+frederick+douglass+boulevard+manhattan,1055134.0,800 ft²,$57 per ft²,5 rooms,7,[],2017.0,False
1275,2019-08-06,"Century 21 New Golden Age Realty Listing rented Last priced at $3,100","$3,100",41+spring+street+manhattan,1077745.0,3 rooms,1 bed,1 bath,1,[],2019.0,True
1276,2019-06-12,Later Listed by Century 21 New Golden Age Realty,"$3,200",41+spring+street+manhattan,1077745.0,3 rooms,1 bed,1 bath,1,[],2019.0,True
1277,2017-05-13,Century 21 New Golden Age Realty Listing rented,"$3,050",41+spring+street+manhattan,1077745.0,3 rooms,1 bed,1 bath,1,[],2017.0,True
1278,2017-05-02,Later Listed by Century 21 New Golden Age Realty,"$3,050",41+spring+street+manhattan,1077745.0,3 rooms,1 bed,1 bath,1,[],2017.0,True
1279,2019-09-30,MySpaceNYC Listing is no longer available on StreetEasy,"$2,299",126+graham+avenue+brooklyn,3071351.0,3 rooms,1 bed,1 bath,7,['NYC Storm Zone 5'],2019.0,False
1280,2019-09-24,Previously Listed by MySpaceNYC,"$2,299",126+graham+avenue+brooklyn,3071351.0,3 rooms,1 bed,1 bath,7,['NYC Storm Zone 5'],2019.0,False
1281,2017-07-17,"MySpaceNYC Listing rented Last priced at $2,150","$2,150",126+graham+avenue+brooklyn,3071351.0,3 rooms,1 bed,1 bath,7,['NYC Storm Zone 5'],2017.0,False
1282,2017-06-09,Previously Listed by MySpaceNYC,"$2,250",126+graham+avenue+brooklyn,3071351.0,3 rooms,1 bed,1 bath,7,['NYC Storm Zone 5'],2017.0,False
1283,2019-05-28,Nooklyn.com LLC Listing is no longer available on StreetEasy,"$2,500",166+wilson+avenue+brooklyn,3073532.0,4 rooms,2 beds,2 baths,6,[],2019.0,False
1284,2019-04-18,"Later Listed in StreetEasy, but temporarily delisted, by Nooklyn.com LLC","$2,500",166+wilson+avenue+brooklyn,3073532.0,4 rooms,2 beds,2 baths,6,[],2019.0,False
1285,2019-04-10,Delisted by Nooklyn.com LLC,"$2,500",166+wilson+avenue+brooklyn,3073532.0,4 rooms,2 beds,2 baths,6,[],2019.0,False
1286,2019-04-04,Later Listed by Nooklyn.com LLC,"$2,500",166+wilson+avenue+brooklyn,3073532.0,4 rooms,2 beds,2 baths,6,[],2019.0,False
1287,2017-01-07,Listing is no longer available on StreetEasy,"$2,299",166+wilson+avenue+brooklyn,3073532.0,4 rooms,2 beds,2 baths,6,[],2017.0,False
1288,2016-12-07,Price decreased by 2%,"$2,299  ↓",166+wilson+avenue+brooklyn,3073532.0,4 rooms,2 beds,2 baths,6,[],2016.0,False
1289,2016-11-12,Price decreased by 2%,"$2,350  ↓",166+wilson+avenue+brooklyn,3073532.0,4 rooms,2 beds,2 baths,6,[],2016.0,False
1290,2016-09-18,Listed by MySpaceNYC,"$2,399",166+wilson+avenue+brooklyn,3073532.0,4 rooms,2 beds,2 baths,6,[],2016.0,False
1291,2019-10-14,"Arden Realty Corp. Listing rented Last priced at $4,350","$4,350",28+east+125+street+manhattan,1054010.0,5 rooms,4 beds,1 bath,5,['NYC Storm Zone 6'],2019.0,False
1292,2019-09-27,Later Listed by Arden Realty Corp,"$4,495",28+east+125+street+manhattan,1054010.0,5 rooms,4 beds,1 bath,5,['NYC Storm Zone 6'],2019.0,False
1293,2019-02-21,"LG Fairmont Group Listing rented Last priced at $3,695","$3,695",28+east+125+street+manhattan,1054010.0,5 rooms,4 beds,1 bath,5,['NYC Storm Zone 6'],2019.0,False
1294,2019-02-05,Later Listed by LG Fairmont Group,"$3,692",28+east+125+street+manhattan,1054010.0,5 rooms,4 beds,1 bath,5,['NYC Storm Zone 6'],2019.0,False
1295,2016-12-22,Listing is no longer available on StreetEasy,"$3,400",28+east+125+street+manhattan,1054010.0,5 rooms,4 beds,1 bath,5,['NYC Storm Zone 6'],2016.0,False
1296,2016-11-14,Listed by Owner,"$3,400",28+east+125+street+manhattan,1054010.0,5 rooms,4 beds,1 bath,5,['NYC Storm Zone 6'],2016.0,False
1297,2019-10-14,Listing rented,"$4,350",28+east+125+street+manhattan,1054010.0,"1,200 ft²",$43 per ft²,8 rooms,6,['NYC Storm Zone 6'],2019.0,False
1298,2019-10-02,Price decreased by 3%,"$4,350  ↓",28+east+125+street+manhattan,1054010.0,"1,200 ft²",$43 per ft²,8 rooms,6,['NYC Storm Zone 6'],2019.0,False
1299,2019-09-27,Listed by Arden Realty Corp,"$4,495",28+east+125+street+manhattan,1054010.0,"1,200 ft²",$43 per ft²,8 rooms,6,['NYC Storm Zone 6'],2019.0,False
1300,2019-02-21,"LG Fairmont Group Listing rented Last priced at $3,695","$3,695",28+east+125+street+manhattan,1054010.0,"1,200 ft²",$43 per ft²,8 rooms,6,['NYC Storm Zone 6'],2019.0,False
1301,2019-02-05,Previously Listed by LG Fairmont Group,"$3,692",28+east+125+street+manhattan,1054010.0,"1,200 ft²",$43 per ft²,8 rooms,6,['NYC Storm Zone 6'],2019.0,False
1302,2016-12-22,Owner Listing is no longer available on StreetEasy,"$3,400",28+east+125+street+manhattan,1054010.0,"1,200 ft²",$43 per ft²,8 rooms,6,['NYC Storm Zone 6'],2016.0,False
1303,2016-11-14,Previously Listed by Owner,"$3,400",28+east+125+street+manhattan,1054010.0,"1,200 ft²",$43 per ft²,8 rooms,6,['NYC Storm Zone 6'],2016.0,False
1304,2019-10-23,Smart NY Realty LLC Listing rented,"$1,600",866+east+28+street+brooklyn,3320962.0,3 rooms,1 bed,1 bath,2,[],2019.0,True
1305,2019-09-11,"Later Listed in StreetEasy, already in contract, by Smart NY Realty LLC","$1,600",866+east+28+street+brooklyn,3320962.0,3 rooms,1 bed,1 bath,2,[],2019.0,True
1306,2016-08-22,"Joshua Brick, LREB Listing rented","$1,400",866+east+28+street+brooklyn,3320962.0,3 rooms,1 bed,1 bath,2,[],2016.0,True
1307,2016-08-16,"Previously Listed by Joshua Brick, LREB","$1,400",866+east+28+street+brooklyn,3320962.0,3 rooms,1 bed,1 bath,2,[],2016.0,True
1308,2019-10-23,Listing rented,"$1,600",866+east+28+street+brooklyn,3320962.0,2 rooms,1 bed,1 bath,6,[],2019.0,True
1309,2019-09-11,"Listed in StreetEasy, already in contract, by Smart NY Realty LLC","$1,600",866+east+28+street+brooklyn,3320962.0,2 rooms,1 bed,1 bath,6,[],2019.0,True
1310,2016-08-22,"Joshua Brick, LREB Listing rented","$1,400",866+east+28+street+brooklyn,3320962.0,2 rooms,1 bed,1 bath,6,[],2016.0,True
1311,2016-08-16,"Previously Listed by Joshua Brick, LREB","$1,400",866+east+28+street+brooklyn,3320962.0,2 rooms,1 bed,1 bath,6,[],2016.0,True
1312,2019-10-23,Smart NY Realty LLC Listing rented,"$1,600",866+east+28+street+brooklyn,3320962.0,3 rooms,1 bed,1 bath,7,[],2019.0,True
1313,2019-09-11,"Later Listed in StreetEasy, already in contract, by Smart NY Realty LLC","$1,600",866+east+28+street+brooklyn,3320962.0,3 rooms,1 bed,1 bath,7,[],2019.0,True
1314,2016-08-22,Listing rented,"$1,400",866+east+28+street+brooklyn,3320962.0,3 rooms,1 bed,1 bath,7,[],2016.0,True
1315,2016-08-16,"Listed by Joshua Brick, LREB","$1,400",866+east+28+street+brooklyn,3320962.0,3 rooms,1 bed,1 bath,7,[],2016.0,True
1316,2019-06-07,Listing rented,"$2,695",119+powers+street+brooklyn,3069227.0,3 rooms,2 beds,1 bath,1,[],2019.0,False
1317,2019-06-03,Listed by Dixon Advisory USA Inc,"$2,695",119+powers+street+brooklyn,3069227.0,3 rooms,2 beds,1 bath,1,[],2019.0,False
1318,2017-10-18,"Dixon Advisory USA Inc. Listing rented Last priced at $2,400","$2,400",119+powers+street+brooklyn,3069227.0,3 rooms,2 beds,1 bath,1,[],2017.0,False
1319,2017-09-08,Previously Listed by Dixon Advisory USA Inc,"$2,495",119+powers+street+brooklyn,3069227.0,3 rooms,2 beds,1 bath,1,[],2017.0,False
1320,2019-06-07,Dixon Advisory USA Inc. Listing rented,"$2,695",119+powers+street+brooklyn,3069227.0,4 rooms,2 beds,1 bath,5,[],2019.0,False
1321,2019-06-03,Later Listed by Dixon Advisory USA Inc,"$2,695",119+powers+street+brooklyn,3069227.0,4 rooms,2 beds,1 bath,5,[],2019.0,False
1322,2017-10-18,Listing rented,"$2,400",119+powers+street+brooklyn,3069227.0,4 rooms,2 beds,1 bath,5,[],2017.0,False
1323,2017-10-03,Price decreased by 4%,"$2,400  ↓",119+powers+street+brooklyn,3069227.0,4 rooms,2 beds,1 bath,5,[],2017.0,False
1324,2017-09-22,Price decreased by 0%,"$2,490  ↓",119+powers+street+brooklyn,3069227.0,4 rooms,2 beds,1 bath,5,[],2017.0,False
1325,2017-09-08,Listed by Dixon Advisory USA Inc,"$2,495",119+powers+street+brooklyn,3069227.0,4 rooms,2 beds,1 bath,5,[],2017.0,False
1326,2019-03-24,Brooklyn Properties Listing rented,"$3,700",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,1,[],2019.0,False
1327,2019-03-11,Later Listed by Brooklyn Properties,"$3,700",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,1,[],2019.0,False
1328,2017-01-28,Listing rented,"$3,600",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,1,[],2017.0,False
1329,2017-01-12,Price decreased by 3%,"$3,600  ↓",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,1,[],2017.0,False
1330,2016-12-27,Listed by Brooklyn Properties,"$3,700",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,1,[],2016.0,False
1331,2019-03-24,Listing rented,"$3,700",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,2,[],2019.0,False
1332,2019-03-22,Listing entered contract,"$3,700",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,2,[],2019.0,False
1333,2019-03-11,Listed by Brooklyn Properties,"$3,700",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,2,[],2019.0,False
1334,2017-01-28,"Brooklyn Properties Listing rented Last priced at $3,600","$3,600",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,2,[],2017.0,False
1335,2016-12-27,Previously Listed by Brooklyn Properties,"$3,700",83+ft+greene+place+brooklyn,3058743.0,4 rooms,2 beds,1 bath,2,[],2016.0,False
1336,2019-01-11,Listing rented,"$3,400",249+himrod+street+brooklyn,3074507.0,5 rooms,4 beds,1 bath,4,[],2019.0,True
1337,2019-01-06,Listed by Nooklyn.com LLC,"$3,400",249+himrod+street+brooklyn,3074507.0,5 rooms,4 beds,1 bath,4,[],2019.0,True
1338,2017-09-01,Nooklyn.com LLC Listing rented,"$3,800",249+himrod+street+brooklyn,3074507.0,5 rooms,4 beds,1 bath,4,[],2017.0,True
1339,2017-08-12,Previously Listed by Nooklyn.com LLC,"$3,800",249+himrod+street+brooklyn,3074507.0,5 rooms,4 beds,1 bath,4,[],2017.0,True
1340,2019-08-05,Argo Residential Listing rented,"$1,650",82-46+135+street+queens,4206527.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2019.0,True
1341,2019-07-12,Later Listed by Argo Residential,"$1,650",82-46+135+street+queens,4206527.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2019.0,True
1342,2017-03-28,Listing is no longer available on StreetEasy,"$1,525",82-46+135+street+queens,4206527.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2017.0,True
1343,2017-03-24,Listed by Argo Residential,"$1,525",82-46+135+street+queens,4206527.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2017.0,True
1344,2019-06-27,City Connections Realty Listing rented,"$1,800",67+west+109+street+manhattan,1055742.0,425 ft²,$47 per ft²,2 rooms,1,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2019.0,False
1345,2019-06-15,Later Listed by City Connections Realty,"$1,800",67+west+109+street+manhattan,1055742.0,425 ft²,$47 per ft²,2 rooms,1,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2019.0,False
1346,2017-10-20,Listing rented,"$1,695",67+west+109+street+manhattan,1055742.0,425 ft²,$47 per ft²,2 rooms,1,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1347,2017-10-12,Listing entered contract,"$1,695",67+west+109+street+manhattan,1055742.0,425 ft²,$47 per ft²,2 rooms,1,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1348,2017-10-02,Listed by City Connections Realty,"$1,695",67+west+109+street+manhattan,1055742.0,425 ft²,$47 per ft²,2 rooms,1,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1349,2019-04-05,City Connections Realty Listing rented,"$2,250",67+west+109+street+manhattan,1055742.0,4 rooms,2 beds,1 bath,2,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2019.0,False
1350,2019-03-24,Later Listed by City Connections Realty,"$2,250",67+west+109+street+manhattan,1055742.0,4 rooms,2 beds,1 bath,2,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2019.0,False
1351,2017-11-10,"City Connections Realty Listing rented Last priced at $2,195","$2,195",67+west+109+street+manhattan,1055742.0,4 rooms,2 beds,1 bath,2,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1352,2017-09-22,Later Listed by City Connections Realty,"$2,395",67+west+109+street+manhattan,1055742.0,4 rooms,2 beds,1 bath,2,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1353,2019-04-05,City Connections Realty Listing rented,"$2,250",67+west+109+street+manhattan,1055742.0,625 ft²,$42 per ft²,3 rooms,4,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2019.0,False
1354,2019-03-24,Later Listed by City Connections Realty,"$2,250",67+west+109+street+manhattan,1055742.0,625 ft²,$42 per ft²,3 rooms,4,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2019.0,False
1355,2017-11-10,Listing rented,"$2,195",67+west+109+street+manhattan,1055742.0,625 ft²,$42 per ft²,3 rooms,4,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1356,2017-11-07,Listing entered contract,"$2,195",67+west+109+street+manhattan,1055742.0,625 ft²,$42 per ft²,3 rooms,4,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1357,2017-10-16,Price decreased by 4%,"$2,195  ↓",67+west+109+street+manhattan,1055742.0,625 ft²,$42 per ft²,3 rooms,4,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1358,2017-10-02,Price decreased by 2%,"$2,295  ↓",67+west+109+street+manhattan,1055742.0,625 ft²,$42 per ft²,3 rooms,4,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1359,2017-09-27,Price decreased by 2%,"$2,350  ↓",67+west+109+street+manhattan,1055742.0,625 ft²,$42 per ft²,3 rooms,4,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1360,2017-09-22,Listed by City Connections Realty,"$2,395",67+west+109+street+manhattan,1055742.0,625 ft²,$42 per ft²,3 rooms,4,"['Laundry in Building', 'Live-in Super', 'Cats and Dogs Allowed']",2017.0,False
1361,2019-02-21,Listing rented,"$1,750",63+west+131+street+manhattan,1053831.0,2.5 rooms,1 bed,1 bath,1,['NYC Storm Zone 5'],2019.0,False
1362,2019-02-11,Listed by Owner,"$1,750",63+west+131+street+manhattan,1053831.0,2.5 rooms,1 bed,1 bath,1,['NYC Storm Zone 5'],2019.0,False
1363,2016-01-02,"Heritage Realty LLC Listing rented Last priced at $1,700","$1,700",63+west+131+street+manhattan,1053831.0,2.5 rooms,1 bed,1 bath,1,['NYC Storm Zone 5'],2016.0,False
1364,2019-07-15,Listing rented,"$7,600",2280+broadway+manhattan,1076247.0,6.5 rooms,4 beds,2.5 baths,1,"['Parents Buying Allowed', 'Pied-a-Terre Allowed', 'Sublets Allowed', 'Bike Room', 'Live-in Super', 'Roof Deck', 'Cats and Dogs Allowed', 'Elevator', 'Full-time Doorman']",2019.0,False
1365,2019-06-15,Listed by McIntosh Company,"$7,600",2280+broadway+manhattan,1076247.0,6.5 rooms,4 beds,2.5 baths,1,"['Parents Buying Allowed', 'Pied-a-Terre Allowed', 'Sublets Allowed', 'Bike Room', 'Live-in Super', 'Roof Deck', 'Cats and Dogs Allowed', 'Elevator', 'Full-time Doorman']",2019.0,False
1366,2016-03-18,Citi Habitats Listing is no longer available on StreetEasy,"$7,500",2280+broadway+manhattan,1076247.0,6.5 rooms,4 beds,2.5 baths,1,"['Parents Buying Allowed', 'Pied-a-Terre Allowed', 'Sublets Allowed', 'Bike Room', 'Live-in Super', 'Roof Deck', 'Cats and Dogs Allowed', 'Elevator', 'Full-time Doorman']",2016.0,False
1367,2016-03-11,Previously Listed by Citi Habitats,"$7,500",2280+broadway+manhattan,1076247.0,6.5 rooms,4 beds,2.5 baths,1,"['Parents Buying Allowed', 'Pied-a-Terre Allowed', 'Sublets Allowed', 'Bike Room', 'Live-in Super', 'Roof Deck', 'Cats and Dogs Allowed', 'Elevator', 'Full-time Doorman']",2016.0,False
1368,2019-03-19,Listing rented,"$2,200",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2019.0,False
1369,2019-03-15,Listing entered contract,"$2,200",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2019.0,False
1370,2019-02-12,Listed by Urban Ambiance,"$2,200",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2019.0,False
1371,2016-06-21,"Urban Ambiance Listing rented Last priced at $2,000","$2,000",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2016.0,False
1372,2016-05-02,Previously Listed by Urban Ambiance,"$2,100",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,1,['Live-in Super'],2016.0,False
1373,2019-05-30,Urban Ambiance Listing is no longer available on StreetEasy,"$2,175",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,2,['Live-in Super'],2019.0,False
1374,2019-05-24,Previously Listed by Urban Ambiance,"$2,175",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,2,['Live-in Super'],2019.0,False
1375,2017-06-19,Urban Ambiance Listing rented,"$2,100",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,2,['Live-in Super'],2017.0,False
1376,2017-05-18,Previously Listed by Urban Ambiance,"$2,100",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,2,['Live-in Super'],2017.0,False
1377,2019-02-08,Urban Ambiance Listing is no longer available on StreetEasy,"$2,000",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,4,['Live-in Super'],2019.0,False
1378,2019-02-01,Later Listed by Urban Ambiance,"$2,000",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,4,['Live-in Super'],2019.0,False
